,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
14,04/05/19,01:10 PM,02:10 PM,Mariners at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,04/05/19,04/05/19,04:10 PM,05:10 PM,False,True,04/05/19,12:10 PM,01:10 PM,FREE,BUSY
15,04/06/19,01:10 PM,02:10 PM,Mariners at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,04/06/19,04/06/19,04:10 PM,05:10 PM,False,True,04/06/19,12:10 PM,01:10 PM,FREE,BUSY
16,04/07/19,01:10 PM,02:10 PM,Mariners at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,04/07/19,04/07/19,04:10 PM,05:10 PM,False,True,04/07/19,12:10 PM,01:10 PM,FREE,BUSY
17,04/08/19,01:10 PM,02:10 PM,Rays at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,04/08/19,04/08/19,04:10 PM,05:10 PM,False,True,04/08/19,12:10 PM,01:10 PM,FREE,BUSY
18,04/09/19,01:10 PM,02:10 PM,Rays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/09/19,04/09/19,04:10 PM,05:10 PM,False,True,04/09/19,12:10 PM,01:10 PM,FREE,BUSY
19,04/10/19,01:10 PM,02:10 PM,Rays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/10/19,04/10/19,04:10 PM,05:10 PM,False,True,04/10/19,12:10 PM,01:10 PM,FREE,BUSY
20,04/15/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/15/19,04/15/19,10:10 PM,11:10 PM,False,True,04/15/19,06:10 PM,07:10 PM,FREE,BUSY
21,04/16/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,04/16/19,04/16/19,10:10 PM,11:10 PM,False,True,04/16/19,06:10 PM,07:10 PM,FREE,BUSY
22,04/17/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/17/19,04/17/19,04:10 PM,05:10 PM,False,True,04/17/19,12:10 PM,01:10 PM,FREE,BUSY
23,04/26/19,07:10 PM,08:10 PM,Tigers at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/26/19,04/26/19,10:10 PM,11:10 PM,False,True,04/26/19,06:10 PM,07:10 PM,FREE,BUSY
24,04/28/19,01:10 PM,02:10 PM,Tigers at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/28/19,04/28/19,04:10 PM,05:10 PM,False,True,04/28/19,12:10 PM,01:10 PM,FREE,BUSY
25,04/29/19,07:10 PM,08:10 PM,Orioles at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,04/29/19,04/29/19,10:10 PM,11:10 PM,False,True,04/29/19,06:10 PM,07:10 PM,FREE,BUSY
