,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
142,05/28/20,07:05 PM,07:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,05/28/20,05/28/20,10:05 PM,10:05 PM,False,True,05/28/20,06:05 PM,06:05 PM,FREE,BUSY
143,05/29/20,07:05 PM,07:05 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,05/29/20,05/29/20,10:05 PM,10:05 PM,False,True,05/29/20,06:05 PM,06:05 PM,FREE,BUSY
144,05/30/20,04:05 PM,04:05 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,05/30/20,05/30/20,07:05 PM,07:05 PM,False,True,05/30/20,03:05 PM,03:05 PM,FREE,BUSY
145,05/31/20,01:05 PM,01:05 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,05/31/20,05/31/20,04:05 PM,04:05 PM,False,True,05/31/20,12:05 PM,12:05 PM,FREE,BUSY
146,06/05/20,07:05 PM,07:05 PM,Astros at Orioles,Oriole Park at Camden Yards - Baltimore,,06/05/20,06/05/20,10:05 PM,10:05 PM,False,True,06/05/20,06:05 PM,06:05 PM,FREE,BUSY
147,06/06/20,04:05 PM,04:05 PM,Astros at Orioles,Oriole Park at Camden Yards - Baltimore,,06/06/20,06/06/20,07:05 PM,07:05 PM,False,True,06/06/20,03:05 PM,03:05 PM,FREE,BUSY
148,06/07/20,01:05 PM,01:05 PM,Astros at Orioles,Oriole Park at Camden Yards - Baltimore,,06/07/20,06/07/20,04:05 PM,04:05 PM,False,True,06/07/20,12:05 PM,12:05 PM,FREE,BUSY
149,06/09/20,07:05 PM,07:05 PM,Twins at Orioles,Oriole Park at Camden Yards - Baltimore,,06/09/20,06/09/20,10:05 PM,10:05 PM,False,True,06/09/20,06:05 PM,06:05 PM,FREE,BUSY
150,06/10/20,07:05 PM,07:05 PM,Twins at Orioles,Oriole Park at Camden Yards - Baltimore,,06/10/20,06/10/20,10:05 PM,10:05 PM,False,True,06/10/20,06:05 PM,06:05 PM,FREE,BUSY
151,06/11/20,07:05 PM,07:05 PM,Twins at Orioles,Oriole Park at Camden Yards - Baltimore,,06/11/20,06/11/20,10:05 PM,10:05 PM,False,True,06/11/20,06:05 PM,06:05 PM,FREE,BUSY
152,06/19/20,07:05 PM,07:05 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,06/19/20,06/19/20,10:05 PM,10:05 PM,False,True,06/19/20,06:05 PM,06:05 PM,FREE,BUSY
153,06/20/20,04:05 PM,04:05 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,06/20/20,06/20/20,07:05 PM,07:05 PM,False,True,06/20/20,03:05 PM,03:05 PM,FREE,BUSY
154,06/21/20,01:05 PM,01:05 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,06/21/20,06/21/20,04:05 PM,04:05 PM,False,True,06/21/20,12:05 PM,12:05 PM,FREE,BUSY
155,06/26/20,07:05 PM,07:05 PM,Tigers at Orioles,Oriole Park at Camden Yards - Baltimore,,06/26/20,06/26/20,10:05 PM,10:05 PM,False,True,06/26/20,06:05 PM,06:05 PM,FREE,BUSY
156,06/27/20,04:05 PM,04:05 PM,Tigers at Orioles,Oriole Park at Camden Yards - Baltimore,,06/27/20,06/27/20,07:05 PM,07:05 PM,False,True,06/27/20,03:05 PM,03:05 PM,FREE,BUSY
157,06/28/20,01:05 PM,01:05 PM,Tigers at Orioles,Oriole Park at Camden Yards - Baltimore,,06/28/20,06/28/20,04:05 PM,04:05 PM,False,True,06/28/20,12:05 PM,12:05 PM,FREE,BUSY
158,06/29/20,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,06/29/20,06/29/20,10:05 PM,10:05 PM,False,True,06/29/20,06:05 PM,06:05 PM,FREE,BUSY
