,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
108,03/10/20,01:05 PM,04:05 PM,Cubs at Giants,Scottsdale Stadium - Scottsdale,,03/10/20,03/10/20,04:05 PM,07:05 PM,False,True,03/10/20,12:05 PM,03:05 PM,FREE,BUSY
109,03/13/20,07:05 PM,10:05 PM,D-backs at Giants,Scottsdale Stadium - Scottsdale,,03/13/20,03/14/20,10:05 PM,01:05 AM,False,True,03/13/20,06:05 PM,09:05 PM,FREE,BUSY
110,03/15/20,01:05 PM,04:05 PM,Royals at Giants,Scottsdale Stadium - Scottsdale,,03/15/20,03/15/20,04:05 PM,07:05 PM,False,True,03/15/20,12:05 PM,03:05 PM,FREE,BUSY
111,03/19/20,07:05 PM,10:05 PM,Athletics at Giants,Scottsdale Stadium - Scottsdale,,03/19/20,03/20/20,10:05 PM,01:05 AM,False,True,03/19/20,06:05 PM,09:05 PM,FREE,BUSY
112,03/20/20,01:05 PM,04:05 PM,Padres at Giants,Scottsdale Stadium - Scottsdale,,03/20/20,03/20/20,04:05 PM,07:05 PM,False,True,03/20/20,12:05 PM,03:05 PM,FREE,BUSY
113,03/21/20,01:05 PM,04:05 PM,Reds at Giants,Scottsdale Stadium - Scottsdale,,03/21/20,03/21/20,04:05 PM,07:05 PM,False,True,03/21/20,12:05 PM,03:05 PM,FREE,BUSY
114,03/24/20,06:45 PM,09:45 PM,Athletics at Giants,Oracle Park - San Francisco,,03/24/20,03/25/20,09:45 PM,12:45 AM,False,True,03/24/20,05:45 PM,08:45 PM,FREE,BUSY
115,04/03/20,01:35 PM,04:35 PM,Dodgers at Giants,Oracle Park - San Francisco,,04/03/20,04/03/20,04:35 PM,07:35 PM,False,True,04/03/20,12:35 PM,03:35 PM,FREE,BUSY
116,04/04/20,,,Dodgers at Giants - Time TBD,Oracle Park - San Francisco,,04/04/20,04/04/20,,,False,True,04/04/20,,,FREE,BUSY
117,04/05/20,05:37 PM,08:37 PM,Dodgers at Giants,Oracle Park - San Francisco,,04/05/20,04/05/20,08:37 PM,11:37 PM,False,True,04/05/20,04:37 PM,07:37 PM,FREE,BUSY
118,04/06/20,06:45 PM,09:45 PM,D-backs at Giants,Oracle Park - San Francisco,,04/06/20,04/07/20,09:45 PM,12:45 AM,False,True,04/06/20,05:45 PM,08:45 PM,FREE,BUSY
119,04/07/20,06:45 PM,09:45 PM,D-backs at Giants,Oracle Park - San Francisco,,04/07/20,04/08/20,09:45 PM,12:45 AM,False,True,04/07/20,05:45 PM,08:45 PM,FREE,BUSY
120,04/08/20,06:45 PM,09:45 PM,D-backs at Giants,Oracle Park - San Francisco,,04/08/20,04/09/20,09:45 PM,12:45 AM,False,True,04/08/20,05:45 PM,08:45 PM,FREE,BUSY
121,04/09/20,12:45 PM,03:45 PM,D-backs at Giants,Oracle Park - San Francisco,,04/09/20,04/09/20,03:45 PM,06:45 PM,False,True,04/09/20,11:45 AM,02:45 PM,FREE,BUSY
122,04/21/20,06:45 PM,09:45 PM,Rockies at Giants,Oracle Park - San Francisco,,04/21/20,04/22/20,09:45 PM,12:45 AM,False,True,04/21/20,05:45 PM,08:45 PM,FREE,BUSY
123,04/22/20,06:45 PM,09:45 PM,Rockies at Giants,Oracle Park - San Francisco,,04/22/20,04/23/20,09:45 PM,12:45 AM,False,True,04/22/20,05:45 PM,08:45 PM,FREE,BUSY
124,04/23/20,12:45 PM,03:45 PM,Rockies at Giants,Oracle Park - San Francisco,,04/23/20,04/23/20,03:45 PM,06:45 PM,False,True,04/23/20,11:45 AM,02:45 PM,FREE,BUSY
