,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
31,05/01/19,06:40 PM,07:40 PM,Rockies at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/01/19,05/01/19,09:40 PM,10:40 PM,False,True,05/01/19,05:40 PM,06:40 PM,FREE,BUSY
32,05/02/19,12:10 PM,01:10 PM,Rockies at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only) ----- Local Radio: WTMJ 620,05/02/19,05/02/19,03:10 PM,04:10 PM,False,True,05/02/19,11:10 AM,12:10 PM,FREE,BUSY
33,05/03/19,07:10 PM,08:10 PM,Mets at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/03/19,05/03/19,10:10 PM,11:10 PM,False,True,05/03/19,06:10 PM,07:10 PM,FREE,BUSY
34,05/04/19,06:10 PM,07:10 PM,Mets at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/04/19,05/04/19,09:10 PM,10:10 PM,False,True,05/04/19,05:10 PM,06:10 PM,FREE,BUSY
35,05/05/19,01:10 PM,02:10 PM,Mets at Brewers,Miller Park - Milwaukee,Local TV: FSWI- WYTU ----- Local Radio: WTMJ 620,05/05/19,05/05/19,04:10 PM,05:10 PM,False,True,05/05/19,12:10 PM,01:10 PM,FREE,BUSY
36,05/06/19,06:40 PM,07:40 PM,Nationals at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/06/19,05/06/19,09:40 PM,10:40 PM,False,True,05/06/19,05:40 PM,06:40 PM,FREE,BUSY
37,05/07/19,06:40 PM,07:40 PM,Nationals at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only) ----- Local Radio: WTMJ 620,05/07/19,05/07/19,09:40 PM,10:40 PM,False,True,05/07/19,05:40 PM,06:40 PM,FREE,BUSY
38,05/08/19,12:10 PM,01:10 PM,Nationals at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only) ----- Local Radio: WTMJ 620,05/08/19,05/08/19,03:10 PM,04:10 PM,False,True,05/08/19,11:10 AM,12:10 PM,FREE,BUSY
39,05/21/19,06:40 PM,07:40 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/21/19,05/21/19,09:40 PM,10:40 PM,False,True,05/21/19,05:40 PM,06:40 PM,FREE,BUSY
40,05/22/19,12:10 PM,01:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/22/19,05/22/19,03:10 PM,04:10 PM,False,True,05/22/19,11:10 AM,12:10 PM,FREE,BUSY
41,05/24/19,07:10 PM,08:10 PM,Phillies at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/24/19,05/24/19,10:10 PM,11:10 PM,False,True,05/24/19,06:10 PM,07:10 PM,FREE,BUSY
42,05/25/19,03:10 PM,04:10 PM,Phillies at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,05/25/19,05/25/19,06:10 PM,07:10 PM,False,True,05/25/19,02:10 PM,03:10 PM,FREE,BUSY
43,05/26/19,01:10 PM,02:10 PM,Phillies at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only)- WYTU ----- Local Radio: WTMJ 620,05/26/19,05/26/19,04:10 PM,05:10 PM,False,True,05/26/19,12:10 PM,01:10 PM,FREE,BUSY
44,06/04/19,06:40 PM,07:40 PM,Marlins at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/04/19,06/04/19,09:40 PM,10:40 PM,False,True,06/04/19,05:40 PM,06:40 PM,FREE,BUSY
45,06/05/19,06:40 PM,07:40 PM,Marlins at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/05/19,06/05/19,09:40 PM,10:40 PM,False,True,06/05/19,05:40 PM,06:40 PM,FREE,BUSY
46,06/06/19,01:10 PM,02:10 PM,Marlins at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/06/19,06/06/19,04:10 PM,05:10 PM,False,True,06/06/19,12:10 PM,01:10 PM,FREE,BUSY
47,06/07/19,07:10 PM,08:10 PM,Pirates at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/07/19,06/07/19,10:10 PM,11:10 PM,False,True,06/07/19,06:10 PM,07:10 PM,FREE,BUSY
48,06/08/19,03:10 PM,04:10 PM,Pirates at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/08/19,06/08/19,06:10 PM,07:10 PM,False,True,06/08/19,02:10 PM,03:10 PM,FREE,BUSY
49,06/09/19,01:10 PM,02:10 PM,Pirates at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/09/19,06/09/19,04:10 PM,05:10 PM,False,True,06/09/19,12:10 PM,01:10 PM,FREE,BUSY
50,06/20/19,07:10 PM,08:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/20/19,06/20/19,10:10 PM,11:10 PM,False,True,06/20/19,06:10 PM,07:10 PM,FREE,BUSY
51,06/21/19,07:10 PM,08:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/21/19,06/21/19,10:10 PM,11:10 PM,False,True,06/21/19,06:10 PM,07:10 PM,FREE,BUSY
52,06/22/19,03:10 PM,04:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/22/19,06/22/19,06:10 PM,07:10 PM,False,True,06/22/19,02:10 PM,03:10 PM,FREE,BUSY
53,06/23/19,01:10 PM,02:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/23/19,06/23/19,04:10 PM,05:10 PM,False,True,06/23/19,12:10 PM,01:10 PM,FREE,BUSY
54,06/25/19,07:10 PM,08:10 PM,Mariners at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/25/19,06/25/19,10:10 PM,11:10 PM,False,True,06/25/19,06:10 PM,07:10 PM,FREE,BUSY
55,06/26/19,07:10 PM,08:10 PM,Mariners at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/26/19,06/26/19,10:10 PM,11:10 PM,False,True,06/26/19,06:10 PM,07:10 PM,FREE,BUSY
56,06/27/19,01:10 PM,02:10 PM,Mariners at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/27/19,06/27/19,04:10 PM,05:10 PM,False,True,06/27/19,12:10 PM,01:10 PM,FREE,BUSY
57,06/28/19,07:10 PM,08:10 PM,Pirates at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,06/28/19,06/28/19,10:10 PM,11:10 PM,False,True,06/28/19,06:10 PM,07:10 PM,FREE,BUSY
58,06/29/19,07:15 PM,08:15 PM,Pirates at Brewers,Miller Park - Milwaukee,Local TV: FOX ----- Local Radio: WTMJ 620,06/29/19,06/29/19,10:15 PM,11:15 PM,False,True,06/29/19,06:15 PM,07:15 PM,FREE,BUSY
59,06/30/19,01:10 PM,02:10 PM,Pirates at Brewers,Miller Park - Milwaukee,Local TV: FSWI- WYTU ----- Local Radio: WTMJ 620,06/30/19,06/30/19,04:10 PM,05:10 PM,False,True,06/30/19,12:10 PM,01:10 PM,FREE,BUSY
60,07/09/19,07:30 PM,07:30 PM,NL All-Stars at AL All-Stars,Progressive Field - Cleveland,,07/09/19,07/09/19,10:30 PM,10:30 PM,False,True,07/09/19,06:30 PM,06:30 PM,FREE,BUSY
61,07/12/19,07:10 PM,08:10 PM,Giants at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/12/19,07/12/19,10:10 PM,11:10 PM,False,True,07/12/19,06:10 PM,07:10 PM,FREE,BUSY
62,07/13/19,06:15 PM,07:15 PM,Giants at Brewers,Miller Park - Milwaukee,Local TV: FOX ----- Local Radio: WTMJ 620,07/13/19,07/13/19,09:15 PM,10:15 PM,False,True,07/13/19,05:15 PM,06:15 PM,FREE,BUSY
63,07/14/19,01:10 PM,02:10 PM,Giants at Brewers,Miller Park - Milwaukee,Local TV: FSWI- WYTU ----- Local Radio: WTMJ 620,07/14/19,07/14/19,04:10 PM,05:10 PM,False,True,07/14/19,12:10 PM,01:10 PM,FREE,BUSY
64,07/15/19,07:10 PM,08:10 PM,Braves at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/15/19,07/15/19,10:10 PM,11:10 PM,False,True,07/15/19,06:10 PM,07:10 PM,FREE,BUSY
65,07/16/19,07:10 PM,08:10 PM,Braves at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/16/19,07/16/19,10:10 PM,11:10 PM,False,True,07/16/19,06:10 PM,07:10 PM,FREE,BUSY
66,07/17/19,01:10 PM,02:10 PM,Braves at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only) ----- Local Radio: WTMJ 620,07/17/19,07/17/19,04:10 PM,05:10 PM,False,True,07/17/19,12:10 PM,01:10 PM,FREE,BUSY
67,07/22/19,07:10 PM,08:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/22/19,07/22/19,10:10 PM,11:10 PM,False,True,07/22/19,06:10 PM,07:10 PM,FREE,BUSY
68,07/23/19,07:10 PM,08:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/23/19,07/23/19,10:10 PM,11:10 PM,False,True,07/23/19,06:10 PM,07:10 PM,FREE,BUSY
69,07/24/19,01:10 PM,02:10 PM,Reds at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/24/19,07/24/19,04:10 PM,05:10 PM,False,True,07/24/19,12:10 PM,01:10 PM,FREE,BUSY
70,07/26/19,07:10 PM,08:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/26/19,07/26/19,10:10 PM,11:10 PM,False,True,07/26/19,06:10 PM,07:10 PM,FREE,BUSY
71,07/27/19,06:10 PM,07:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,07/27/19,07/27/19,09:10 PM,10:10 PM,False,True,07/27/19,05:10 PM,06:10 PM,FREE,BUSY
72,07/28/19,01:10 PM,02:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: FSWI- WYTU ----- Local Radio: WTMJ 620,07/28/19,07/28/19,04:10 PM,05:10 PM,False,True,07/28/19,12:10 PM,01:10 PM,FREE,BUSY
73,08/09/19,07:10 PM,08:10 PM,Rangers at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,08/09/19,08/09/19,10:10 PM,11:10 PM,False,True,08/09/19,06:10 PM,07:10 PM,FREE,BUSY
74,08/10/19,06:10 PM,07:10 PM,Rangers at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,08/10/19,08/10/19,09:10 PM,10:10 PM,False,True,08/10/19,05:10 PM,06:10 PM,FREE,BUSY
75,08/11/19,01:10 PM,02:10 PM,Rangers at Brewers,Miller Park - Milwaukee,Local TV: FSWI- WYTU ----- Local Radio: WTMJ 620,08/11/19,08/11/19,04:10 PM,05:10 PM,False,True,08/11/19,12:10 PM,01:10 PM,FREE,BUSY
